genes	time	treatment	replicate	normalized_counts	mean_over_replicates	estimate	p.value	regulation	significance
PSMB10	24h	Control	1	94.77024270349766	104.17205373900298	-18.341653240887045	0.04318230403941186	Downregulated	Significant
PSMB10	24h	Control	2	113.5433176229249	104.17205373900298	-18.341653240887045	0.04318230403941186	Downregulated	Significant
PSMB10	24h	Control	3	104.20260089058635	104.17205373900298	-18.341653240887045	0.04318230403941186	Downregulated	Significant
PSMB10	24h	Virus	1	80.2006152485893	85.83040049811595	-18.341653240887045	0.04318230403941186	Downregulated	Significant
PSMB10	24h	Virus	2	91.1699931299455	85.83040049811595	-18.341653240887045	0.04318230403941186	Downregulated	Significant
PSMB10	24h	Virus	3	86.12059311581307	85.83040049811595	-18.341653240887045	0.04318230403941186	Downregulated	Significant
DCTN1	2h	Control	1	2280.8160593940443	2296.9210707202474	-27.421892087082735	0.34851998455460276	Downregulated	Not significant
DCTN1	2h	Control	2	2334.9848370928494	2296.9210707202474	-27.421892087082735	0.34851998455460276	Downregulated	Not significant
DCTN1	2h	Control	3	2274.9623156738485	2296.9210707202474	-27.421892087082735	0.34851998455460276	Downregulated	Not significant
DCTN1	2h	Virus	1	2245.844580686584	2269.4991786331652	-27.421892087082735	0.34851998455460276	Downregulated	Not significant
DCTN1	2h	Virus	2	2259.2078624562614	2269.4991786331652	-27.421892087082735	0.34851998455460276	Downregulated	Not significant
DCTN1	2h	Virus	3	2303.44509275665	2269.4991786331652	-27.421892087082735	0.34851998455460276	Downregulated	Not significant
DCTN1	6h	Control	1	2197.4111345945525	2244.549951802873	44.24610566022842	0.40765997059972636	Upregulated	Not significant
DCTN1	6h	Control	2	2284.4665883616585	2244.549951802873	44.24610566022842	0.40765997059972636	Upregulated	Not significant
DCTN1	6h	Control	3	2251.772132452407	2244.549951802873	44.24610566022842	0.40765997059972636	Upregulated	Not significant
DCTN1	6h	Virus	1	2237.948906292426	2288.7960574631015	44.24610566022842	0.40765997059972636	Upregulated	Not significant
DCTN1	6h	Virus	2	2259.4265918825727	2288.7960574631015	44.24610566022842	0.40765997059972636	Upregulated	Not significant
DCTN1	6h	Virus	3	2369.0126742143057	2288.7960574631015	44.24610566022842	0.40765997059972636	Upregulated	Not significant
DCTN1	10h	Control	1	2281.8763656356755	2295.139855429132	-103.64129292108413	0.00482440619360029	Downregulated	Significant
DCTN1	10h	Control	2	2279.1411558084487	2295.139855429132	-103.64129292108413	0.00482440619360029	Downregulated	Significant
DCTN1	10h	Control	3	2324.402044843271	2295.139855429132	-103.64129292108413	0.00482440619360029	Downregulated	Significant
DCTN1	10h	Virus	1	2213.5375990451075	2191.498562508048	-103.64129292108413	0.00482440619360029	Downregulated	Significant
DCTN1	10h	Virus	2	2180.424273335884	2191.498562508048	-103.64129292108413	0.00482440619360029	Downregulated	Significant
DCTN1	10h	Virus	3	2180.533815143152	2191.498562508048	-103.64129292108413	0.00482440619360029	Downregulated	Significant
DCTN1	24h	Control	1	2249.890502647077	2279.952317375348	-165.09868496758295	8.130357396704598e-4	Downregulated	Significant
DCTN1	24h	Control	2	2292.4223214341996	2279.952317375348	-165.09868496758295	8.130357396704598e-4	Downregulated	Significant
DCTN1	24h	Control	3	2297.544128044767	2279.952317375348	-165.09868496758295	8.130357396704598e-4	Downregulated	Significant
DCTN1	24h	Virus	1	2134.941688725117	2114.8536324077654	-165.09868496758295	8.130357396704598e-4	Downregulated	Significant
DCTN1	24h	Virus	2	2106.6012889352774	2114.8536324077654	-165.09868496758295	8.130357396704598e-4	Downregulated	Significant
DCTN1	24h	Virus	3	2103.0179195629016	2114.8536324077654	-165.09868496758295	8.130357396704598e-4	Downregulated	Significant
GOLIM4	2h	Control	1	752.8868346065432	767.2815674977227	-36.81873820357348	0.30981931947747304	Downregulated	Not significant
GOLIM4	2h	Control	2	735.0583319440594	767.2815674977227	-36.81873820357348	0.30981931947747304	Downregulated	Not significant
GOLIM4	2h	Control	3	813.8995359425654	767.2815674977227	-36.81873820357348	0.30981931947747304	Downregulated	Not significant
GOLIM4	2h	Virus	1	714.8643361679349	730.4628292941494	-36.81873820357348	0.30981931947747304	Downregulated	Not significant
GOLIM4	2h	Virus	2	704.799845684527	730.4628292941494	-36.81873820357348	0.30981931947747304	Downregulated	Not significant
GOLIM4	2h	Virus	3	771.7243060299863	730.4628292941494	-36.81873820357348	0.30981931947747304	Downregulated	Not significant
GOLIM4	6h	Control	1	742.7790186412992	727.6489369353051	8.403552390666595	0.7013948140537298	Upregulated	Not significant
GOLIM4	6h	Control	2	700.7037498371517	727.6489369353051	8.403552390666595	0.7013948140537298	Upregulated	Not significant
GOLIM4	6h	Control	3	739.4640423274643	727.6489369353051	8.403552390666595	0.7013948140537298	Upregulated	Not significant
GOLIM4	6h	Virus	1	738.3141087966204	736.0524893259718	8.403552390666595	0.7013948140537298	Upregulated	Not significant
GOLIM4	6h	Virus	2	708.5323705683235	736.0524893259718	8.403552390666595	0.7013948140537298	Upregulated	Not significant
GOLIM4	6h	Virus	3	761.3109886129715	736.0524893259718	8.403552390666595	0.7013948140537298	Upregulated	Not significant
GOLIM4	10h	Control	1	792.8603051530432	777.5920593500724	-69.89412421865345	0.014663738350462209	Downregulated	Significant
GOLIM4	10h	Control	2	760.2329398873949	777.5920593500724	-69.89412421865345	0.014663738350462209	Downregulated	Significant
GOLIM4	10h	Control	3	779.6829330097793	777.5920593500724	-69.89412421865345	0.014663738350462209	Downregulated	Significant
GOLIM4	10h	Virus	1	733.6752656698338	707.6979351314192	-69.89412421865345	0.014663738350462209	Downregulated	Significant
GOLIM4	10h	Virus	2	704.1784226383135	707.6979351314192	-69.89412421865345	0.014663738350462209	Downregulated	Significant
GOLIM4	10h	Virus	3	685.2401170861101	707.6979351314192	-69.89412421865345	0.014663738350462209	Downregulated	Significant
GOLIM4	24h	Control	1	742.7274615340745	733.3954382884223	-79.18511811307725	0.016217064005620434	Downregulated	Significant
GOLIM4	24h	Control	2	710.0357757753723	733.3954382884223	-79.18511811307725	0.016217064005620434	Downregulated	Significant
GOLIM4	24h	Control	3	747.4230775558201	733.3954382884223	-79.18511811307725	0.016217064005620434	Downregulated	Significant
GOLIM4	24h	Virus	1	685.7102117328986	654.2103201753451	-79.18511811307725	0.016217064005620434	Downregulated	Significant
GOLIM4	24h	Virus	2	633.9287320459688	654.2103201753451	-79.18511811307725	0.016217064005620434	Downregulated	Significant
GOLIM4	24h	Virus	3	642.992016747168	654.2103201753451	-79.18511811307725	0.016217064005620434	Downregulated	Significant
GNS	2h	Control	1	1996.5318337098056	2012.0294359089942	101.70469928435494	0.10238577469675852	Upregulated	Not significant
GNS	2h	Control	2	2042.6859548636662	2012.0294359089942	101.70469928435494	0.10238577469675852	Upregulated	Not significant
GNS	2h	Control	3	1996.870519153511	2012.0294359089942	101.70469928435494	0.10238577469675852	Upregulated	Not significant
GNS	2h	Virus	1	2204.98605802755	2113.7341351933496	101.70469928435494	0.10238577469675852	Upregulated	Not significant
GNS	2h	Virus	2	2071.853133107739	2113.7341351933496	101.70469928435494	0.10238577469675852	Upregulated	Not significant
GNS	2h	Virus	3	2064.36321444476	2113.7341351933496	101.70469928435494	0.10238577469675852	Upregulated	Not significant
GNS	6h	Control	1	2210.816231703102	2175.8550312464786	8.212583667810623	0.8019919909872029	Upregulated	Not significant
GNS	6h	Control	2	2179.995426548045	2175.8550312464786	8.212583667810623	0.8019919909872029	Upregulated	Not significant
GNS	6h	Control	3	2136.753435488289	2175.8550312464786	8.212583667810623	0.8019919909872029	Upregulated	Not significant
GNS	6h	Virus	1	2224.68959892411	2184.0676149142896	8.212583667810623	0.8019919909872029	Upregulated	Not significant
GNS	6h	Virus	2	2149.737343095137	2184.0676149142896	8.212583667810623	0.8019919909872029	Upregulated	Not significant
GNS	6h	Virus	3	2177.775902723621	2184.0676149142896	8.212583667810623	0.8019919909872029	Upregulated	Not significant
GNS	10h	Control	1	2301.2150016827122	2228.0735889721464	-48.97574268365364	0.45972517547601666	Downregulated	Not significant
GNS	10h	Control	2	2144.6973185601037	2228.0735889721464	-48.97574268365364	0.45972517547601666	Downregulated	Not significant
GNS	10h	Control	3	2238.3084466736227	2228.0735889721464	-48.97574268365364	0.45972517547601666	Downregulated	Not significant
GNS	10h	Virus	1	2209.175354440791	2179.0978462884927	-48.97574268365364	0.45972517547601666	Downregulated	Not significant
GNS	10h	Virus	2	2101.6456028748667	2179.0978462884927	-48.97574268365364	0.45972517547601666	Downregulated	Not significant
GNS	10h	Virus	3	2226.472581549821	2179.0978462884927	-48.97574268365364	0.45972517547601666	Downregulated	Not significant
GNS	24h	Control	1	2353.7163737397536	2268.5054756467557	-177.0874303449946	0.09533322447288603	Downregulated	Not significant
GNS	24h	Control	2	2337.909772809777	2268.5054756467557	-177.0874303449946	0.09533322447288603	Downregulated	Not significant
GNS	24h	Control	3	2113.8902803907363	2268.5054756467557	-177.0874303449946	0.09533322447288603	Downregulated	Not significant
GNS	24h	Virus	1	2067.6877678731053	2091.418045301761	-177.0874303449946	0.09533322447288603	Downregulated	Not significant
GNS	24h	Virus	2	2064.7722961280415	2091.418045301761	-177.0874303449946	0.09533322447288603	Downregulated	Not significant
GNS	24h	Virus	3	2141.794071904137	2091.418045301761	-177.0874303449946	0.09533322447288603	Downregulated	Not significant
RBM15	2h	Control	1	370.5040432219408	370.25226477380437	22.223218139887805	0.06612484709467033	Upregulated	Not significant
RBM15	2h	Control	2	366.2867161777877	370.25226477380437	22.223218139887805	0.06612484709467033	Upregulated	Not significant
RBM15	2h	Control	3	373.9660349216846	370.25226477380437	22.223218139887805	0.06612484709467033	Upregulated	Not significant
RBM15	2h	Virus	1	407.84623088903226	392.4754829136922	22.223218139887805	0.06612484709467033	Upregulated	Not significant
RBM15	2h	Virus	2	378.2047396183934	392.4754829136922	22.223218139887805	0.06612484709467033	Upregulated	Not significant
RBM15	2h	Virus	3	391.375478233651	392.4754829136922	22.223218139887805	0.06612484709467033	Upregulated	Not significant
RBM15	6h	Control	1	394.3344809428969	385.08351192844384	-12.783657858226258	0.2323002269495418	Downregulated	Not significant
RBM15	6h	Control	2	372.8162957350457	385.08351192844384	-12.783657858226258	0.2323002269495418	Downregulated	Not significant
RBM15	6h	Control	3	388.099759107389	385.08351192844384	-12.783657858226258	0.2323002269495418	Downregulated	Not significant
RBM15	6h	Virus	1	378.6244648416028	372.29985407021763	-12.783657858226258	0.2323002269495418	Downregulated	Not significant
RBM15	6h	Virus	2	359.3786376289802	372.29985407021763	-12.783657858226258	0.2323002269495418	Downregulated	Not significant
RBM15	6h	Virus	3	378.89645974006993	372.29985407021763	-12.783657858226258	0.2323002269495418	Downregulated	Not significant
RBM15	10h	Control	1	353.335071920596	364.4813100986185	4.775697797615929	0.6201344924598098	Upregulated	Not significant
RBM15	10h	Control	2	364.0556079347036	364.4813100986185	4.775697797615929	0.6201344924598098	Upregulated	Not significant
RBM15	10h	Control	3	376.05325044055587	364.4813100986185	4.775697797615929	0.6201344924598098	Upregulated	Not significant
RBM15	10h	Virus	1	380.83209547324816	369.2570078962344	4.775697797615929	0.6201344924598098	Upregulated	Not significant
RBM15	10h	Virus	2	366.32709644250855	369.2570078962344	4.775697797615929	0.6201344924598098	Upregulated	Not significant
RBM15	10h	Virus	3	360.61183177294663	369.2570078962344	4.775697797615929	0.6201344924598098	Upregulated	Not significant
RBM15	24h	Control	1	365.5702389960501	364.2633890562307	4.593780920857226	0.7537530060669355	Upregulated	Not significant
RBM15	24h	Control	2	358.1807439707907	364.2633890562307	4.593780920857226	0.7537530060669355	Upregulated	Not significant
RBM15	24h	Control	3	369.03918420185136	364.2633890562307	4.593780920857226	0.7537530060669355	Upregulated	Not significant
RBM15	24h	Virus	1	395.29264040679163	368.85716997708795	4.593780920857226	0.7537530060669355	Upregulated	Not significant
RBM15	24h	Virus	2	358.0618832625207	368.85716997708795	4.593780920857226	0.7537530060669355	Upregulated	Not significant
RBM15	24h	Virus	3	353.2169862619515	368.85716997708795	4.593780920857226	0.7537530060669355	Upregulated	Not significant
DKC1	2h	Control	1	1893.7495813329988	1907.9650704110204	-34.30329841697905	0.4262204487869461	Downregulated	Not significant
DKC1	2h	Control	2	1849.352148730752	1907.9650704110204	-34.30329841697905	0.4262204487869461	Downregulated	Not significant
DKC1	2h	Control	3	1980.7934811693106	1907.9650704110204	-34.30329841697905	0.4262204487869461	Downregulated	Not significant
DKC1	2h	Virus	1	1868.4478228125577	1873.6617719940418	-34.30329841697905	0.4262204487869461	Downregulated	Not significant
DKC1	2h	Virus	2	1880.4561860309636	1873.6617719940418	-34.30329841697905	0.4262204487869461	Downregulated	Not significant
DKC1	2h	Virus	3	1872.0813071386042	1873.6617719940418	-34.30329841697905	0.4262204487869461	Downregulated	Not significant
DKC1	6h	Control	1	1891.8680833566773	1902.1668777940092	2.8258115678638305	0.9465900543828093	Upregulated	Not significant
DKC1	6h	Control	2	1843.3302933623897	1902.1668777940092	2.8258115678638305	0.9465900543828093	Upregulated	Not significant
DKC1	6h	Control	3	1971.3022566629606	1902.1668777940092	2.8258115678638305	0.9465900543828093	Upregulated	Not significant
DKC1	6h	Virus	1	1888.427041422016	1904.9926893618735	2.8258115678638305	0.9465900543828093	Upregulated	Not significant
DKC1	6h	Virus	2	1931.556237021303	1904.9926893618735	2.8258115678638305	0.9465900543828093	Upregulated	Not significant
DKC1	6h	Virus	3	1894.9947896423014	1904.9926893618735	2.8258115678638305	0.9465900543828093	Upregulated	Not significant
DKC1	10h	Control	1	1944.3959778367425	1941.6029444328394	-23.76437694535677	0.017619042538661162	Downregulated	Significant
DKC1	10h	Control	2	1937.5416072540636	1941.6029444328394	-23.76437694535677	0.017619042538661162	Downregulated	Significant
DKC1	10h	Control	3	1942.8712482077124	1941.6029444328394	-23.76437694535677	0.017619042538661162	Downregulated	Significant
DKC1	10h	Virus	1	1923.609152935646	1917.838567487483	-23.76437694535677	0.017619042538661162	Downregulated	Significant
DKC1	10h	Virus	2	1906.364833817173	1917.838567487483	-23.76437694535677	0.017619042538661162	Downregulated	Significant
DKC1	10h	Virus	3	1923.5417157096304	1917.838567487483	-23.76437694535677	0.017619042538661162	Downregulated	Significant
DKC1	24h	Control	1	1955.536912535305	1894.6892162729885	-69.89320295578008	0.498157631878589	Downregulated	Not significant
DKC1	24h	Control	2	1836.6556934667212	1894.6892162729885	-69.89320295578008	0.498157631878589	Downregulated	Not significant
DKC1	24h	Control	3	1891.8750428169394	1894.6892162729885	-69.89320295578008	0.498157631878589	Downregulated	Not significant
DKC1	24h	Virus	1	1984.8861578187993	1824.7960133172087	-69.89320295578008	0.498157631878589	Downregulated	Not significant
DKC1	24h	Virus	2	1683.8538560815673	1824.7960133172087	-69.89320295578008	0.498157631878589	Downregulated	Not significant
DKC1	24h	Virus	3	1805.6480260512596	1824.7960133172087	-69.89320295578008	0.498157631878589	Downregulated	Not significant
SDF2L1	2h	Control	1	293.5476926513359	292.1796362244305	6.460244447084802	0.42836428415213273	Upregulated	Not significant
SDF2L1	2h	Control	2	297.151720814455	292.1796362244305	6.460244447084802	0.42836428415213273	Upregulated	Not significant
SDF2L1	2h	Control	3	285.8394952075006	292.1796362244305	6.460244447084802	0.42836428415213273	Upregulated	Not significant
SDF2L1	2h	Virus	1	306.4867612622604	298.6398806715153	6.460244447084802	0.42836428415213273	Upregulated	Not significant
SDF2L1	2h	Virus	2	303.76956874420455	298.6398806715153	6.460244447084802	0.42836428415213273	Upregulated	Not significant
SDF2L1	2h	Virus	3	285.663312008081	298.6398806715153	6.460244447084802	0.42836428415213273	Upregulated	Not significant
SDF2L1	6h	Control	1	287.2044643363264	293.01759491531914	-0.13666138850705403	0.983042228846573	Downregulated	Not significant
SDF2L1	6h	Control	2	289.85493675263837	293.01759491531914	-0.13666138850705403	0.983042228846573	Downregulated	Not significant
